 0.610,  238030.656250 ,      0.082400
 0.614,  237880.078125 ,      0.078000
 0.618,  238466.250000 ,      0.082900
 0.622,  238072.578125 ,      0.084500
 0.627,  237823.968750 ,      0.080700
 0.631,  231068.718750 ,      0.083600
 0.635,  237361.687500 ,      0.081000
 0.640,  237073.781250 ,      0.081900
 0.644,  236956.656250 ,      0.080500
 0.649,  237031.140625 ,      0.084800
 0.653,  236675.140625 ,      0.084100
 0.658,  236601.937500 ,      0.084400
 0.662,  235661.812500 ,      0.082700
 0.667,  235822.296875 ,      0.082900
 0.671,  236219.218750 ,      0.084100
 0.676,  234967.937500 ,      0.079100
 0.681,  234143.593750 ,      0.084400
 0.685,  234817.968750 ,      0.079300
 0.690,  234312.593750 ,      0.084500
 0.695,  233870.703125 ,      0.079700
 0.700,  233705.796875 ,      0.079500
 0.705,  232794.359375 ,      0.075600
 0.710,  226788.625000 ,      0.078300
 0.714,  232042.921875 ,      0.081500
 0.719,  232121.828125 ,      0.080000
 0.724,  230967.703125 ,      0.081000
 0.729,  231221.828125 ,      0.083200
 0.735,  231238.796875 ,      0.079800
 0.740,  230177.281250 ,      0.080100
 0.750,  229477.890625 ,      0.079200
 0.755,  229309.765625 ,      0.079900
 0.771,  227359.109375 ,      0.075200
 0.776,  227872.937500 ,      0.082500
 0.782,  226877.750000 ,      0.079400
 0.787,  226449.828125 ,      0.077700
 0.793,  225230.953125 ,      0.079000
 0.798,  225301.265625 ,      0.082000
 0.804,  223994.437500 ,      0.073800
 0.809,  223728.703125 ,      0.074400
 0.815,  222805.953125 ,      0.074100
 0.820,  222799.390625 ,      0.077600
 0.826,  222288.453125 ,      0.079600
 0.832,  220691.609375 ,      0.076400
 0.838,  220539.312500 ,      0.076900
 0.843,  219585.562500 ,      0.076600
 0.849,  218622.781250 ,      0.084000
 0.855,  218229.468750 ,      0.074900
 0.861,  216578.359375 ,      0.075900
 0.867,  216161.531250 ,      0.075700
 0.873,  215352.390625 ,      0.073600
 0.879,  214022.562500 ,      0.074800
 0.885,  213116.453125 ,      0.079000
 0.891,  211583.546875 ,      0.072200
 0.897,  211087.984375 ,      0.076000
 0.904,  209753.437500 ,      0.076600
 0.910,  208190.578125 ,      0.076200
 0.923,  206310.312500 ,      0.078400
 0.929,  204545.718750 ,      0.080000
 0.935,  203020.625000 ,      0.080200
 0.942,  201400.578125 ,      0.080900
 0.948,  199663.828125 ,      0.076900
 0.955,  198618.250000 ,      0.078000
 0.962,  195810.468750 ,      0.078100
 0.968,  194189.656250 ,      0.077400
 0.975,  192146.500000 ,      0.080300
 0.982,  189774.031250 ,      0.082400
 0.989,  186606.546875 ,      0.076400
 0.995,  184236.125000 ,      0.078100
 1.002,  181553.437500 ,      0.075700
 1.009,  178044.468750 ,      0.081700
 1.016,  174798.234375 ,      0.079400
 1.023,  170722.687500 ,      0.084800
 1.030,  167452.031250 ,      0.082200
 1.052,  157980.015625 ,      0.085900
 1.059,  155100.296875 ,      0.088200
 1.067,  152237.515625 ,      0.087500
 1.074,  149373.718750 ,      0.087100
 1.081,  146860.203125 ,      0.087500
 1.089,  143751.109375 ,      0.089500
 1.096,  141381.171875 ,      0.089600
 1.104,  138417.796875 ,      0.086000
 1.112,  135537.312500 ,      0.087200
 1.119,  133374.812500 ,      0.086100
 1.127,  131202.500000 ,      0.086100
 1.135,  128508.726562 ,      0.091500
 1.143,  126573.437500 ,      0.092900
 1.151,  123907.523438 ,      0.095400
 1.159,  121390.554688 ,      0.097100
 1.167,  119669.554688 ,      0.094700
 1.175,  116850.351562 ,      0.096700
 1.183,  115230.437500 ,      0.097100
 1.191,  113102.085938 ,      0.096500
 1.199,  111185.710938 ,      0.104000
 1.208,  108768.289062 ,      0.098000
 1.216,  107171.601562 ,      0.104400
 1.225,  105373.976562 ,      0.098900
 1.233,  103246.601562 ,      0.104400
 1.242,  101511.984375 ,      0.100100
 1.250,   99798.039062 ,      0.097700
 1.259,   98039.250000 ,      0.103400
 1.268,   96188.046875 ,      0.107600
 1.276,   94184.882812 ,      0.105700
 1.285,   92381.250000 ,      0.113300
 1.294,   90816.687500 ,      0.108500
 1.303,   88834.914062 ,      0.111300
 1.312,   87715.523438 ,      0.106500
 1.321,   86282.328125 ,      0.116100
 1.330,   84625.554688 ,      0.110000
 1.340,   83138.203125 ,      0.116000
 1.349,   81315.125000 ,      0.109900
 1.358,   80349.421875 ,      0.114000
 1.368,   78880.242188 ,      0.117400
 1.377,   77417.039062 ,      0.121100
 1.387,   76084.562500 ,      0.121400
 1.396,   74979.250000 ,      0.117700
 1.406,   73754.101562 ,      0.123600
 1.416,   72448.062500 ,      0.124000
 1.426,   71176.328125 ,      0.122400
 1.435,   70006.156250 ,      0.120300
 1.445,   68900.335938 ,      0.118100
 1.455,   67771.765625 ,      0.116900
 1.466,   66477.453125 ,      0.120500
 1.476,   65487.679688 ,      0.118500
 1.486,   64341.886719 ,      0.120900
 1.496,   63303.894531 ,      0.122400
 1.507,   62301.125000 ,      0.122400
 1.517,   61377.093750 ,      0.128600
 1.528,   60358.527344 ,      0.122200
 1.538,   59351.921875 ,      0.123600
 1.549,   58268.625000 ,      0.125300
 1.560,   57491.156250 ,      0.124900
 1.570,   56632.925781 ,      0.131500
 1.581,   55584.492188 ,      0.129000
 1.592,   54816.117188 ,      0.127000
 1.614,   52932.816406 ,      0.136600
 1.626,   52230.386719 ,      0.136900
 1.637,   51400.890625 ,      0.135800
 1.648,   50620.832031 ,      0.128400
